                                    5             10             15             25             50             75            100            150            200            250            300
    9      1      1      1     2.9400e-12     3.0900e-12     3.2800e-12     3.7400e-12     5.0700e-12     6.4000e-12     7.6300e-12     9.7700e-12     1.1500e-11     1.3000e-11     1.4100e-11
    9      2      1      1     1.1200e-12     1.1200e-12     1.1400e-12     1.2200e-12     1.5000e-12     1.7800e-12     2.0300e-12     2.4300e-12     2.7200e-12     2.9500e-12     3.1300e-12
    9      3      1      1     2.2100e-12     2.1700e-12     2.2000e-12     2.4000e-12     3.1300e-12     3.9100e-12     4.6400e-12     5.8500e-12     6.7700e-12     7.4400e-12     7.9300e-12
    9      4      1      1     7.7500e-13     7.7100e-13     8.0000e-13     9.1800e-13     1.3800e-12     1.9900e-12     2.6700e-12     4.1600e-12     5.6500e-12     7.0100e-12     8.2100e-12
    9      5      1      1     1.0300e-11     1.0200e-11     1.0300e-11     1.0800e-11     1.2600e-11     1.4100e-11     1.5400e-11     1.7500e-11     1.9000e-11     2.0300e-11     2.1200e-11
    9      6      1      1     3.2300e-12     3.1900e-12     3.2600e-12     3.5600e-12     4.6100e-12     5.7500e-12     6.8900e-12     9.0300e-12     1.0900e-11     1.2600e-11     1.4000e-11
    9      7      1      1     3.3500e-12     3.4500e-12     3.7700e-12     4.7000e-12     7.4100e-12     9.9400e-12     1.2100e-11     1.5600e-11     1.8000e-11     1.9700e-11     2.0900e-11
    9      8      1      1     1.0700e-13     1.1000e-13     1.2200e-13     1.6300e-13     3.0600e-13     4.8300e-13     6.8700e-13     1.1400e-12     1.6000e-12     2.0400e-12     2.4400e-12
   10      1      1      1     1.1200e-12     1.1200e-12     1.1400e-12     1.2200e-12     1.5000e-12     1.7800e-12     2.0300e-12     2.4300e-12     2.7200e-12     2.9500e-12     3.1300e-12
   10      2      1      1     2.9400e-12     3.0900e-12     3.2800e-12     3.7400e-12     5.0700e-12     6.4000e-12     7.6300e-12     9.7700e-12     1.1500e-11     1.3000e-11     1.4100e-11
   10      3      1      1     7.7500e-13     7.7100e-13     8.0000e-13     9.1800e-13     1.3800e-12     1.9900e-12     2.6700e-12     4.1600e-12     5.6500e-12     7.0100e-12     8.2100e-12
   10      4      1      1     2.2100e-12     2.1700e-12     2.2000e-12     2.4000e-12     3.1300e-12     3.9100e-12     4.6400e-12     5.8500e-12     6.7700e-12     7.4400e-12     7.9300e-12
   10      5      1      1     3.2300e-12     3.1900e-12     3.2600e-12     3.5600e-12     4.6100e-12     5.7500e-12     6.8900e-12     9.0300e-12     1.0900e-11     1.2600e-11     1.4000e-11
   10      6      1      1     1.0300e-11     1.0200e-11     1.0300e-11     1.0800e-11     1.2600e-11     1.4100e-11     1.5400e-11     1.7500e-11     1.9000e-11     2.0300e-11     2.1200e-11
   10      7      1      1     1.0700e-13     1.1000e-13     1.2200e-13     1.6300e-13     3.0600e-13     4.8300e-13     6.8700e-13     1.1400e-12     1.6000e-12     2.0400e-12     2.4400e-12
