         20.0     40.0     70.0    100.0    150.0    200.0    250.0    300.0
   13  1 3.05E-14 2.93E-14 2.58E-14 2.55E-14 3.76E-14 7.02E-14 1.24E-13 1.93E-13
   13  2 4.40E-14 5.14E-14 6.34E-14 8.95E-14 1.80E-13 3.32E-13 5.33E-13 7.67E-13
   13  3 1.28E-13 1.30E-13 1.45E-13 2.00E-13 4.00E-13 7.29E-13 1.15E-12 1.63E-12
   13  4 1.35E-13 1.57E-13 2.28E-13 3.66E-13 7.40E-13 1.24E-12 1.81E-12 2.40E-12
   13  5 3.51E-13 4.68E-13 7.87E-13 1.30E-12 2.45E-12 3.78E-12 5.14E-12 6.46E-12
   13  6 4.32E-13 5.14E-13 7.96E-13 1.23E-12 2.14E-12 3.13E-12 4.11E-12 5.04E-12
   13  7 3.55E-12 4.54E-12 6.43E-12 8.55E-12 1.20E-11 1.51E-11 1.78E-11 2.01E-11
   13  8 1.33E-12 1.34E-12 1.69E-12 2.30E-12 3.50E-12 4.73E-12 5.89E-12 6.94E-12
   13  9 2.02E-11 2.34E-11 2.82E-11 3.24E-11 3.80E-11 4.22E-11 4.54E-11 4.80E-11
   13 10 4.60E-12 4.51E-12 4.96E-12 5.76E-12 7.26E-12 8.69E-12 9.97E-12 1.11E-11
   13 11 1.04E-10 1.08E-10 1.11E-10 1.13E-10 1.16E-10 1.19E-10 1.22E-10 1.24E-10
   13 12 1.14E-11 1.55E-11 1.76E-11 1.85E-11 1.95E-11 2.03E-11 2.11E-11 2.19E-11
   14  1 1.81E-14 2.03E-14 2.30E-14 2.77E-14 4.36E-14 7.21E-14 1.13E-13 1.63E-13
   14  2 8.36E-14 8.08E-14 7.25E-14 7.10E-14 9.13E-14 1.49E-13 2.45E-13 3.74E-13
   14  3 5.93E-14 7.03E-14 9.11E-14 1.30E-13 2.52E-13 4.48E-13 7.02E-13 9.95E-13
   14  4 1.50E-13 1.58E-13 1.81E-13 2.51E-13 4.91E-13 8.70E-13 1.34E-12 1.88E-12
   14  5 1.48E-13 1.74E-13 2.59E-13 4.19E-13 8.40E-13 1.39E-12 2.00E-12 2.63E-12
   14  6 3.88E-13 5.34E-13 9.09E-13 1.48E-12 2.74E-12 4.17E-12 5.61E-12 6.99E-12
   14  7 4.97E-13 5.96E-13 8.99E-13 1.36E-12 2.32E-12 3.35E-12 4.36E-12 5.31E-12
   14  8 4.26E-12 5.32E-12 7.29E-12 9.48E-12 1.30E-11 1.62E-11 1.89E-11 2.12E-11
   14  9 1.54E-12 1.55E-12 1.90E-12 2.51E-12 3.73E-12 4.97E-12 6.13E-12 7.18E-12
   14 10 2.30E-11 2.62E-11 3.08E-11 3.48E-11 4.02E-11 4.42E-11 4.72E-11 4.97E-11
   14 11 5.05E-12 4.97E-12 5.34E-12 6.09E-12 7.52E-12 8.91E-12 1.02E-11 1.13E-11
   14 12 1.09E-10 1.13E-10 1.15E-10 1.16E-10 1.19E-10 1.21E-10 1.23E-10 1.25E-10
   14 13 1.04E-11 1.43E-11 1.65E-11 1.76E-11 1.88E-11 1.98E-11 2.07E-11 2.15E-11
   15  1 2.88E-14 2.64E-14 2.34E-14 2.22E-14 2.29E-14 2.82E-14 3.93E-14 5.60E-14
   15  2 4.27E-14 4.71E-14 5.55E-14 6.85E-14 1.05E-13 1.66E-13 2.51E-13 3.56E-13
   15  3 1.27E-13 1.19E-13 1.06E-13 1.05E-13 1.33E-13 2.07E-13 3.26E-13 4.81E-13
   15  4 6.25E-14 7.14E-14 9.77E-14 1.47E-13 2.96E-13 5.24E-13 8.14E-13 1.14E-12
   15  5 1.59E-13 1.68E-13 2.00E-13 2.84E-13 5.60E-13 9.84E-13 1.51E-12 2.09E-12
   15  6 1.80E-13 2.01E-13 2.93E-13 4.71E-13 9.33E-13 1.53E-12 2.18E-12 2.84E-12
   15  7 4.40E-13 6.02E-13 1.03E-12 1.67E-12 3.03E-12 4.54E-12 6.06E-12 7.49E-12
   15  8 6.27E-13 7.22E-13 1.03E-12 1.51E-12 2.51E-12 3.57E-12 4.60E-12 5.57E-12
   15  9 5.30E-12 6.31E-12 8.29E-12 1.05E-11 1.41E-11 1.72E-11 1.99E-11 2.22E-11
   15 10 1.91E-12 1.87E-12 2.17E-12 2.76E-12 3.98E-12 5.22E-12 6.38E-12 7.43E-12
   15 11 2.74E-11 3.00E-11 3.40E-11 3.76E-11 4.26E-11 4.63E-11 4.91E-11 5.14E-11
   15 12 5.95E-12 5.65E-12 5.81E-12 6.45E-12 7.81E-12 9.15E-12 1.04E-11 1.15E-11
   15 13 1.19E-10 1.21E-10 1.20E-10 1.20E-10 1.21E-10 1.23E-10 1.24E-10 1.26E-10
   15 14 9.88E-12 1.32E-11 1.54E-11 1.67E-11 1.81E-11 1.92E-11 2.02E-11 2.11E-11
   16  1 1.14E-14 1.27E-14 1.57E-14 1.93E-14 2.73E-14 3.88E-14 5.46E-14 7.39E-14
   16  2 6.82E-14 6.36E-14 5.97E-14 5.84E-14 6.15E-14 7.27E-14 9.36E-14 1.23E-13
   16  3 4.64E-14 5.26E-14 6.67E-14 8.63E-14 1.38E-13 2.18E-13 3.27E-13 4.58E-13
   16  4 1.31E-13 1.26E-13 1.19E-13 1.20E-13 1.56E-13 2.44E-13 3.82E-13 5.59E-13
   16  5 6.53E-14 7.33E-14 1.04E-13 1.62E-13 3.32E-13 5.88E-13 9.08E-13 1.27E-12
   16  6 1.48E-13 1.70E-13 2.21E-13 3.21E-13 6.31E-13 1.10E-12 1.66E-12 2.28E-12
   16  7 2.03E-13 2.24E-13 3.32E-13 5.30E-13 1.03E-12 1.66E-12 2.35E-12 3.04E-12
   16  8 5.15E-13 6.93E-13 1.18E-12 1.88E-12 3.33E-12 4.92E-12 6.49E-12 7.97E-12
   16  9 6.68E-13 7.81E-13 1.14E-12 1.65E-12 2.69E-12 3.79E-12 4.84E-12 5.82E-12
   16 10 5.83E-12 6.83E-12 9.02E-12 1.13E-11 1.50E-11 1.82E-11 2.09E-11 2.32E-11
   16 11 1.99E-12 1.95E-12 2.34E-12 2.97E-12 4.22E-12 5.47E-12 6.62E-12 7.68E-12
   16 12 2.87E-11 3.10E-11 3.56E-11 3.95E-11 4.44E-11 4.80E-11 5.07E-11 5.29E-11
   16 13 6.04E-12 5.73E-12 6.07E-12 6.75E-12 8.09E-12 9.40E-12 1.06E-11 1.17E-11
   16 14 1.20E-10 1.20E-10 1.21E-10 1.22E-10 1.23E-10 1.24E-10 1.25E-10 1.27E-10
   16 15 8.31E-12 1.23E-11 1.49E-11 1.63E-11 1.78E-11 1.90E-11 2.00E-11 2.09E-11
   17  1 1.96E-14 1.90E-14 1.76E-14 1.74E-14 1.84E-14 2.03E-14 2.31E-14 2.64E-14
   17  2 2.29E-14 2.68E-14 3.35E-14 4.22E-14 6.10E-14 8.67E-14 1.20E-13 1.60E-13
   17  3 9.47E-14 9.17E-14 8.28E-14 7.93E-14 8.26E-14 9.76E-14 1.25E-13 1.63E-13
   17  4 4.82E-14 5.68E-14 7.21E-14 9.52E-14 1.57E-13 2.52E-13 3.79E-13 5.29E-13
   17  5 1.47E-13 1.45E-13 1.32E-13 1.32E-13 1.73E-13 2.73E-13 4.27E-13 6.22E-13
   17  6 7.34E-14 8.50E-14 1.18E-13 1.81E-13 3.69E-13 6.48E-13 9.93E-13 1.38E-12
   17  7 1.56E-13 1.81E-13 2.40E-13 3.57E-13 7.01E-13 1.20E-12 1.81E-12 2.47E-12
   17  8 2.54E-13 2.90E-13 4.01E-13 6.12E-13 1.14E-12 1.80E-12 2.52E-12 3.24E-12
   17  9 5.84E-13 8.14E-13 1.36E-12 2.11E-12 3.64E-12 5.30E-12 6.92E-12 8.44E-12
   17 10 8.54E-13 1.01E-12 1.35E-12 1.86E-12 2.91E-12 4.02E-12 5.09E-12 6.08E-12
   17 11 6.76E-12 8.11E-12 1.02E-11 1.25E-11 1.61E-11 1.93E-11 2.19E-11 2.42E-11
   17 12 2.58E-12 2.59E-12 2.83E-12 3.38E-12 4.57E-12 5.79E-12 6.93E-12 7.96E-12
   17 13 3.30E-11 3.64E-11 3.96E-11 4.27E-11 4.70E-11 5.02E-11 5.27E-11 5.47E-11
   17 14 7.74E-12 7.41E-12 7.18E-12 7.56E-12 8.65E-12 9.83E-12 1.10E-11 1.20E-11
   17 15 1.39E-10 1.39E-10 1.32E-10 1.29E-10 1.27E-10 1.27E-10 1.28E-10 1.29E-10
   17 16 9.43E-12 1.23E-11 1.44E-11 1.57E-11 1.73E-11 1.85E-11 1.96E-11 2.05E-11
   18  1 4.41E-15 5.08E-15 6.93E-15 9.25E-15 1.39E-14 1.94E-14 2.58E-14 3.30E-14
   18  2 4.19E-14 3.91E-14 3.72E-14 3.72E-14 4.01E-14 4.54E-14 5.23E-14 6.03E-14
   18  3 2.61E-14 2.98E-14 3.93E-14 5.14E-14 7.74E-14 1.12E-13 1.56E-13 2.07E-13
   18  4 1.07E-13 1.01E-13 9.53E-14 9.26E-14 9.68E-14 1.14E-13 1.46E-13 1.89E-13
   18  5 4.90E-14 5.56E-14 7.34E-14 9.97E-14 1.69E-13 2.76E-13 4.17E-13 5.82E-13
   18  6 1.44E-13 1.42E-13 1.37E-13 1.42E-13 1.91E-13 3.01E-13 4.68E-13 6.76E-13
   18  7 8.78E-14 9.51E-14 1.32E-13 2.03E-13 4.08E-13 7.08E-13 1.08E-12 1.48E-12
   18  8 1.52E-13 1.83E-13 2.61E-13 3.97E-13 7.76E-13 1.31E-12 1.95E-12 2.64E-12
   18  9 3.06E-13 3.34E-13 4.62E-13 6.92E-13 1.25E-12 1.95E-12 2.68E-12 3.42E-12
   18 10 7.11E-13 9.24E-13 1.53E-12 2.34E-12 3.96E-12 5.67E-12 7.34E-12 8.89E-12
   18 11 9.64E-13 1.11E-12 1.50E-12 2.04E-12 3.12E-12 4.25E-12 5.33E-12 6.32E-12
   18 12 7.59E-12 8.63E-12 1.09E-11 1.33E-11 1.70E-11 2.02E-11 2.28E-11 2.51E-11
   18 13 2.63E-12 2.65E-12 3.02E-12 3.62E-12 4.84E-12 6.06E-12 7.19E-12 8.22E-12
   18 14 3.44E-11 3.67E-11 4.09E-11 4.43E-11 4.87E-11 5.18E-11 5.42E-11 5.61E-11
   18 15 6.85E-12 6.82E-12 7.12E-12 7.68E-12 8.86E-12 1.01E-11 1.12E-11 1.22E-11
   18 16 1.25E-10 1.26E-10 1.27E-10 1.27E-10 1.27E-10 1.27E-10 1.28E-10 1.29E-10
   18 17 7.78E-12 1.10E-11 1.36E-11 1.51E-11 1.69E-11 1.82E-11 1.93E-11 2.03E-11
   19  1 8.95E-15 8.06E-15 7.33E-15 7.24E-15 8.09E-15 9.70E-15 1.17E-14 1.38E-14
   19  2 8.63E-15 1.00E-14 1.39E-14 1.92E-14 3.00E-14 4.29E-14 5.76E-14 7.36E-14
   19  3 5.96E-14 5.48E-14 5.07E-14 4.99E-14 5.30E-14 5.96E-14 6.87E-14 7.96E-14
   19  4 2.91E-14 3.26E-14 4.23E-14 5.57E-14 8.57E-14 1.26E-13 1.78E-13 2.37E-13
   19  5 1.30E-13 1.21E-13 1.10E-13 1.06E-13 1.09E-13 1.27E-13 1.61E-13 2.08E-13
   19  6 5.55E-14 6.08E-14 7.76E-14 1.05E-13 1.81E-13 2.98E-13 4.49E-13 6.25E-13
   19  7 1.63E-13 1.56E-13 1.46E-13 1.51E-13 2.05E-13 3.26E-13 5.04E-13 7.24E-13
   19  8 1.11E-13 1.17E-13 1.54E-13 2.30E-13 4.51E-13 7.71E-13 1.16E-12 1.58E-12
   19  9 1.86E-13 2.13E-13 2.96E-13 4.45E-13 8.55E-13 1.43E-12 2.10E-12 2.81E-12
   19 10 3.87E-13 4.13E-13 5.42E-13 7.84E-13 1.38E-12 2.09E-12 2.85E-12 3.61E-12
   19 11 8.80E-13 1.11E-12 1.74E-12 2.59E-12 4.28E-12 6.05E-12 7.75E-12 9.33E-12
