 15.0    25.0    50.0    75.0   100.0   150.0   200.0   300.0
  110   16    5  3.1E-12  3.2E-12  3.2E-12  3.3E-12  3.3E-12  3.5E-12  3.7E-12  4.2E-12
  111   16    6  2.2E-12  2.3E-12  2.6E-12  2.8E-12  3.0E-12  3.4E-12  3.9E-12  4.8E-12
  112   16    7  2.4E-12  2.5E-12  2.9E-12  3.4E-12  4.0E-12  5.3E-12  6.7E-12  9.8E-12
  113   16    8  8.5E-12  8.6E-12  8.8E-12  9.1E-12  9.4E-12  1.0E-11  1.1E-11  1.2E-11
  114   16    9  4.2E-11  4.4E-11  4.6E-11  4.9E-11  5.2E-11  5.8E-11  6.4E-11  7.6E-11
  115   16   10  2.5E-12  2.5E-12  2.5E-12  2.4E-12  2.4E-12  2.4E-12  2.5E-12  2.9E-12
  116   16   11  2.8E-12  3.0E-12  3.3E-12  3.7E-12  4.2E-12  5.6E-12  7.2E-12  1.1E-11
  117   16   12  5.0E-12  5.0E-12  5.0E-12  5.2E-12  5.4E-12  6.0E-12  6.5E-12  7.7E-12
  118   16   13  3.8E-13  4.3E-13  7.7E-13  9.8E-13  1.1E-12  1.3E-12  1.5E-12  2.0E-12
  119   16   14  1.0E-11  1.1E-11  1.3E-11  1.4E-11  1.6E-11  1.8E-11  2.1E-11  2.5E-11
  120   16   15  1.1E-11  1.1E-11  1.1E-11  1.1E-11  1.1E-11  1.1E-11  1.2E-11  1.3E-11
  121   17    1  1.1E-12  1.1E-12  1.1E-12  1.2E-12  1.4E-12  1.7E-12  2.1E-12  3.0E-12
  122   17    2  4.4E-14  3.6E-14  2.9E-14  2.7E-14  2.8E-14  3.2E-14  3.9E-14  5.9E-14
  123   17    3  2.2E-11  2.2E-11  2.2E-11  2.3E-11  2.4E-11  2.7E-11  2.9E-11  3.4E-11
  124   17    4  2.9E-12  2.9E-12  2.9E-12  3.2E-12  3.5E-12  4.4E-12  5.3E-12  7.4E-12
  125   17    5  1.1E-12  1.1E-12  1.2E-12  1.3E-12  1.5E-12  1.9E-12  2.3E-12  3.2E-12
  126   17    6  2.1E-13  2.0E-13  2.2E-13  2.5E-13  2.9E-13  4.2E-13  5.8E-13  9.9E-13
  127   17    7  1.7E-11  1.7E-11  1.6E-11  1.7E-11  1.8E-11  1.9E-11  2.1E-11  2.4E-11
  128   17    8  6.2E-12  6.1E-12  6.2E-12  6.8E-12  7.5E-12  9.4E-12  1.1E-11  1.6E-11
  129   17    9  7.0E-13  7.1E-13  7.7E-13  8.8E-13  1.0E-12  1.3E-12  1.7E-12  2.4E-12
  130   17   10  2.8E-13  2.8E-13  3.2E-13  3.8E-13  4.7E-13  7.0E-13  1.0E-12  1.8E-12
  131   17   11  6.5E-14  6.8E-14  8.3E-14  1.1E-13  1.4E-13  2.2E-13  3.3E-13  6.3E-13
