            5.0      10.0      20.0      30.0      40.0      50.0      60.0      70.0      80.0      90.0     100.0     200.0     300.0     500.0     700.0    1000.0    1500.0    2000.0    2500.0    3000.0
15	4	6.27E-13	6.27E-13	6.27E-13	6.27E-13	6.27E-13	6.27E-13	6.27E-13	6.27E-13	6.27E-13	6.27E-13	6.27E-13	6.13E-13	6.19E-13	7.85E-13	1.06E-12	1.51E-12	2.16E-12	2.57E-12	2.76E-12	2.82E-12
15	5	1.65E-12	1.65E-12	1.65E-12	1.65E-12	1.65E-12	1.65E-12	1.65E-12	1.65E-12	1.65E-12	1.65E-12	1.65E-12	2.23E-12	2.71E-12	3.49E-12	4.07E-12	4.70E-12	5.36E-12	5.66E-12	5.69E-12	5.56E-12
15	6	2.06E-12	2.06E-12	2.06E-12	2.06E-12	2.06E-12	2.06E-12	2.06E-12	2.06E-12	2.06E-12	2.06E-12	2.06E-12	2.12E-12	2.09E-12	2.23E-12	2.58E-12	3.25E-12	4.32E-12	5.01E-12	5.33E-12	5.40E-12
15	7	4.97E-12	4.97E-12	4.97E-12	4.97E-12	4.97E-12	4.97E-12	4.97E-12	4.97E-12	4.97E-12	4.97E-12	4.97E-12	6.76E-12	8.00E-12	9.73E-12	1.08E-11	1.19E-11	1.28E-11	1.31E-11	1.29E-11	1.24E-11
15	8	5.83E-12	5.83E-12	5.83E-12	5.83E-12	5.83E-12	5.83E-12	5.83E-12	5.83E-12	5.83E-12	5.83E-12	5.83E-12	6.27E-12	6.20E-12	6.18E-12	6.50E-12	7.34E-12	8.88E-12	9.95E-12	1.04E-11	1.05E-11
15	9	1.34E-11	1.34E-11	1.34E-11	1.34E-11	1.34E-11	1.34E-11	1.34E-11	1.34E-11	1.34E-11	1.34E-11	1.34E-11	1.92E-11	2.25E-11	2.58E-11	2.73E-11	2.84E-11	2.93E-11	2.94E-11	2.88E-11	2.77E-11
15	10	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.61E-11	1.76E-11	1.72E-11	1.65E-11	1.66E-11	1.78E-11	2.07E-11	2.27E-11	2.36E-11	2.36E-11
15	11	3.39E-11	3.39E-11	3.39E-11	3.39E-11	3.39E-11	3.39E-11	3.39E-11	3.39E-11	3.39E-11	3.39E-11	3.39E-11	5.19E-11	6.32E-11	7.60E-11	8.25E-11	8.76E-11	9.07E-11	8.99E-11	8.67E-11	8.23E-11
15	12	4.45E-11	4.45E-11	4.45E-11	4.45E-11	4.45E-11	4.45E-11	4.45E-11	4.45E-11	4.45E-11	4.45E-11	4.45E-11	4.82E-11	4.85E-11	4.90E-11	5.07E-11	5.41E-11	5.91E-11	6.14E-11	6.12E-11	5.94E-11
15	13	9.53E-11	9.53E-11	9.53E-11	9.53E-11	9.53E-11	9.53E-11	9.53E-11	9.53E-11	9.53E-11	9.53E-11	9.53E-11	1.41E-10	1.73E-10	2.18E-10	2.51E-10	2.88E-10	3.25E-10	3.38E-10	3.36E-10	3.25E-10
15	14	1.93E-10	1.93E-10	1.93E-10	1.93E-10	1.93E-10	1.93E-10	1.93E-10	1.93E-10	1.93E-10	1.93E-10	1.93E-10	2.39E-10	2.62E-10	2.86E-10	2.98E-10	3.06E-10	3.08E-10	2.99E-10	2.85E-10	2.67E-10
16	1	1.55E-14	1.55E-14	1.55E-14	1.55E-14	1.55E-14	1.55E-14	1.55E-14	1.55E-14	1.55E-14	1.55E-14	1.55E-14	1.65E-14	2.29E-14	5.17E-14	9.10E-14	1.53E-13	2.37E-13	2.88E-13	3.12E-13	3.18E-13
16	2	8.22E-14	8.22E-14	8.22E-14	8.22E-14	8.22E-14	8.22E-14	8.22E-14	8.22E-14	8.22E-14	8.22E-14	8.22E-14	1.11E-13	1.51E-13	2.70E-13	4.04E-13	5.96E-13	8.46E-13	9.95E-13	1.06E-12	1.07E-12
16	3	1.40E-13	1.40E-13	1.40E-13	1.40E-13	1.40E-13	1.40E-13	1.40E-13	1.40E-13	1.40E-13	1.40E-13	1.40E-13	1.45E-13	1.75E-13	3.17E-13	5.03E-13	7.90E-13	1.19E-12	1.45E-12	1.58E-12	1.62E-12
16	4	4.36E-13	4.36E-13	4.36E-13	4.36E-13	4.36E-13	4.36E-13	4.36E-13	4.36E-13	4.36E-13	4.36E-13	4.36E-13	6.06E-13	7.62E-13	1.09E-12	1.40E-12	1.82E-12	2.34E-12	2.64E-12	2.75E-12	2.75E-12
16	5	5.60E-13	5.60E-13	5.60E-13	5.60E-13	5.60E-13	5.60E-13	5.60E-13	5.60E-13	5.60E-13	5.60E-13	5.60E-13	5.79E-13	6.15E-13	8.36E-13	1.16E-12	1.70E-12	2.45E-12	2.92E-12	3.13E-12	3.19E-12
16	6	1.52E-12	1.52E-12	1.52E-12	1.52E-12	1.52E-12	1.52E-12	1.52E-12	1.52E-12	1.52E-12	1.52E-12	1.52E-12	2.19E-12	2.74E-12	3.61E-12	4.25E-12	4.94E-12	5.67E-12	6.00E-12	6.03E-12	5.89E-12
16	7	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.77E-12	1.94E-12	1.99E-12	2.23E-12	2.64E-12	3.39E-12	4.53E-12	5.26E-12	5.61E-12	5.68E-12
16	8	4.47E-12	4.47E-12	4.47E-12	4.47E-12	4.47E-12	4.47E-12	4.47E-12	4.47E-12	4.47E-12	4.47E-12	4.47E-12	6.47E-12	7.86E-12	9.76E-12	1.10E-11	1.21E-11	1.31E-11	1.34E-11	1.32E-11	1.28E-11
16	9	5.03E-12	5.03E-12	5.03E-12	5.03E-12	5.03E-12	5.03E-12	5.03E-12	5.03E-12	5.03E-12	5.03E-12	5.03E-12	5.70E-12	5.82E-12	6.03E-12	6.47E-12	7.42E-12	9.04E-12	1.01E-11	1.06E-11	1.07E-11
16	10	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.22E-11	1.83E-11	2.19E-11	2.55E-11	2.72E-11	2.84E-11	2.95E-11	2.97E-11	2.91E-11	2.80E-11
16	11	9.31E-13	9.31E-13	9.31E-13	9.31E-13	9.31E-13	9.31E-13	9.31E-13	9.31E-13	9.31E-13	9.31E-13	9.31E-13	3.76E-13	2.12E-13	1.00E-13	6.18E-14	3.56E-14	1.83E-14	1.09E-14	7.11E-15	4.35E-15
16	12	3.17E-11	3.17E-11	3.17E-11	3.17E-11	3.17E-11	3.17E-11	3.17E-11	3.17E-11	3.17E-11	3.17E-11	3.17E-11	5.04E-11	6.22E-11	7.53E-11	8.20E-11	8.73E-11	9.07E-11	9.00E-11	8.68E-11	8.23E-11
16	13	4.10E-11	4.10E-11	4.10E-11	4.10E-11	4.10E-11	4.10E-11	4.10E-11	4.10E-11	4.10E-11	4.10E-11	4.10E-11	4.56E-11	4.64E-11	4.75E-11	4.96E-11	5.33E-11	5.86E-11	6.10E-11	6.08E-11	5.91E-11
16	14	9.20E-11	9.20E-11	9.20E-11	9.20E-11	9.20E-11	9.20E-11	9.20E-11	9.20E-11	9.20E-11	9.20E-11	9.20E-11	1.40E-10	1.72E-10	2.18E-10	2.51E-10	2.88E-10	3.25E-10	3.38E-10	3.35E-10	3.24E-10
16	15	1.75E-10	1.75E-10	1.75E-10	1.75E-10	1.75E-10	1.75E-10	1.75E-10	1.75E-10	1.75E-10	1.75E-10	1.75E-10	2.22E-10	2.47E-10	2.73E-10	2.87E-10	2.98E-10	3.02E-10	2.94E-10	2.80E-10	2.63E-10
17	1	7.87E-15	7.87E-15	7.87E-15	7.87E-15	7.87E-15	7.87E-15	7.87E-15	7.87E-15	7.87E-15	7.87E-15	7.87E-15	1.29E-14	2.32E-14	5.52E-14	9.21E-14	1.44E-13	2.11E-13	2.49E-13	2.66E-13	2.69E-13
17	2	2.31E-14	2.31E-14	2.31E-14	2.31E-14	2.31E-14	2.31E-14	2.31E-14	2.31E-14	2.31E-14	2.31E-14	2.31E-14	2.73E-14	4.47E-14	1.17E-13	2.13E-13	3.64E-13	5.77E-13	7.12E-13	7.79E-13	8.01E-13
17	3	8.57E-14	8.57E-14	8.57E-14	8.57E-14	8.57E-14	8.57E-14	8.57E-14	8.57E-14	8.57E-14	8.57E-14	8.57E-14	1.24E-13	1.80E-13	3.44E-13	5.31E-13	8.09E-13	1.19E-12	1.42E-12	1.53E-12	1.55E-12
17	4	1.30E-13	1.30E-13	1.30E-13	1.30E-13	1.30E-13	1.30E-13	1.30E-13	1.30E-13	1.30E-13	1.30E-13	1.30E-13	1.44E-13	1.89E-13	3.70E-13	6.03E-13	9.64E-13	1.47E-12	1.78E-12	1.94E-12	1.98E-12
17	5	4.10E-13	4.10E-13	4.10E-13	4.10E-13	4.10E-13	4.10E-13	4.10E-13	4.10E-13	4.10E-13	4.10E-13	4.10E-13	6.06E-13	7.86E-13	1.16E-12	1.52E-12	1.99E-12	2.59E-12	2.92E-12	3.05E-12	3.05E-12
17	6	4.87E-13	4.87E-13	4.87E-13	4.87E-13	4.87E-13	4.87E-13	4.87E-13	4.87E-13	4.87E-13	4.87E-13	4.87E-13	5.38E-13	6.04E-13	8.76E-13	1.24E-12	1.83E-12	2.65E-12	3.16E-12	3.40E-12	3.46E-12
17	7	1.37E-12	1.37E-12	1.37E-12	1.37E-12	1.37E-12	1.37E-12	1.37E-12	1.37E-12	1.37E-12	1.37E-12	1.37E-12	2.13E-12	2.74E-12	3.69E-12	4.38E-12	5.12E-12	5.91E-12	6.27E-12	6.32E-12	6.18E-12
17	8	1.50E-12	1.50E-12	1.50E-12	1.50E-12	1.50E-12	1.50E-12	1.50E-12	1.50E-12	1.50E-12	1.50E-12	1.50E-12	1.75E-12	1.88E-12	2.22E-12	2.69E-12	3.50E-12	4.70E-12	5.46E-12	5.81E-12	5.87E-12
17	9	4.00E-12	4.00E-12	4.00E-12	4.00E-12	4.00E-12	4.00E-12	4.00E-12	4.00E-12	4.00E-12	4.00E-12	4.00E-12	6.16E-12	7.68E-12	9.74E-12	1.10E-11	1.22E-11	1.33E-11	1.36E-11	1.35E-11	1.30E-11
17	10	4.29E-12	4.29E-12	4.29E-12	4.29E-12	4.29E-12	4.29E-12	4.29E-12	4.29E-12	4.29E-12	4.29E-12	4.29E-12	5.15E-12	5.45E-12	5.87E-12	6.43E-12	7.48E-12	9.20E-12	1.03E-11	1.08E-11	1.09E-11
17	11	1.10E-11	1.10E-11	1.10E-11	1.10E-11	1.10E-11	1.10E-11	1.10E-11	1.10E-11	1.10E-11	1.10E-11	1.10E-11	1.74E-11	2.12E-11	2.51E-11	2.70E-11	2.84E-11	2.96E-11	2.99E-11	2.93E-11	2.81E-11
17	12	1.26E-11	1.26E-11	1.26E-11	1.26E-11	1.26E-11	1.26E-11	1.26E-11	1.26E-11	1.26E-11	1.26E-11	1.26E-11	1.48E-11	1.51E-11	1.53E-11	1.58E-11	1.75E-11	2.07E-11	2.29E-11	2.39E-11	2.39E-11
17	13	2.96E-11	2.96E-11	2.96E-11	2.96E-11	2.96E-11	2.96E-11	2.96E-11	2.96E-11	2.96E-11	2.96E-11	2.96E-11	4.88E-11	6.09E-11	7.43E-11	8.12E-11	8.68E-11	9.04E-11	8.98E-11	8.66E-11	8.21E-11
17	14	3.73E-11	3.73E-11	3.73E-11	3.73E-11	3.73E-11	3.73E-11	3.73E-11	3.73E-11	3.73E-11	3.73E-11	3.73E-11	4.27E-11	4.41E-11	4.59E-11	4.83E-11	5.24E-11	5.80E-11	6.05E-11	6.04E-11	5.87E-11
17	15	8.84E-11	8.84E-11	8.84E-11	8.84E-11	8.84E-11	8.84E-11	8.84E-11	8.84E-11	8.84E-11	8.84E-11	8.84E-11	1.38E-10	1.71E-10	2.18E-10	2.51E-10	2.88E-10	3.24E-10	3.37E-10	3.34E-10	3.22E-10
17	16	1.56E-10	1.56E-10	1.56E-10	1.56E-10	1.56E-10	1.56E-10	1.56E-10	1.56E-10	1.56E-10	1.56E-10	1.56E-10	2.03E-10	2.30E-10	2.60E-10	2.76E-10	2.89E-10	2.95E-10	2.88E-10	2.75E-10	2.58E-10
