                                    5             10             15             25             50             75            100            150            200            250            300
    9      1      1      1     8.6500e-14     8.5300e-14     9.0200e-14     1.0800e-13     1.7600e-13     2.6300e-13     3.6100e-13     5.8400e-13     8.2500e-13     1.0600e-12     1.2900e-12
    9      2      1      1     2.2400e-13     2.2600e-13     2.4200e-13     2.9200e-13     4.5100e-13     6.2700e-13     8.0900e-13     1.1800e-12     1.5600e-12     1.9400e-12     2.2900e-12
    9      3      1      1     1.6500e-12     1.6800e-12     1.7900e-12     2.1300e-12     3.2900e-12     4.6200e-12     6.0000e-12     8.7300e-12     1.1300e-11     1.3600e-11     1.5500e-11
    9      4      1      1     1.1200e-12     1.0500e-12     1.0700e-12     1.2000e-12     1.7100e-12     2.3600e-12     3.1100e-12     4.7700e-12     6.4700e-12     8.0800e-12     9.5100e-12
    9      5      1      1     1.8000e-12     1.6900e-12     1.7200e-12     1.9000e-12     2.6300e-12     3.4400e-12     4.2400e-12     5.6600e-12     6.8100e-12     7.7100e-12     8.4000e-12
    9      6      1      1     4.9400e-12     4.6800e-12     4.7300e-12     5.1300e-12     6.6200e-12     8.2300e-12     9.8200e-12     1.2800e-11     1.5400e-11     1.7700e-11     1.9600e-11
    9      7      1      1     1.2300e-12     1.1300e-12     1.1500e-12     1.3200e-12     2.0000e-12     2.8700e-12     3.8500e-12     5.9600e-12     8.1000e-12     1.0100e-11     1.1800e-11
    9      8      1      1     8.7700e-12     8.0000e-12     7.9400e-12     8.6100e-12     1.1300e-11     1.4000e-11     1.6300e-11     2.0200e-11     2.3000e-11     2.5100e-11     2.6600e-11
   10      1      1      1     1.4100e-15     2.4200e-15     2.9100e-15     3.3300e-15     4.5200e-15     6.3600e-15     8.6100e-15     1.3800e-14     1.9200e-14     2.4500e-14     2.9200e-14
   10      2      1      1     6.3300e-14     6.9800e-14     7.5700e-14     8.8800e-14     1.3700e-13     1.9900e-13     2.6900e-13     4.1400e-13     5.5500e-13     6.8400e-13     7.9500e-13
   10      3      1      1     7.4400e-13     7.5900e-13     8.0500e-13     9.5800e-13     1.5500e-12     2.3200e-12     3.1900e-12     5.0700e-12     6.9300e-12     8.6300e-12     1.0100e-11
   10      4      1      1     7.0300e-13     7.4300e-13     7.8900e-13     9.0100e-13     1.2900e-12     1.7900e-12     2.3400e-12     3.5600e-12     4.8000e-12     5.9800e-12     7.0300e-12
   10      5      1      1     7.4900e-13     7.6300e-13     7.9400e-13     8.8800e-13     1.2300e-12     1.6300e-12     2.0600e-12     2.9600e-12     3.8800e-12     4.7800e-12     5.5900e-12
   10      6      1      1     3.2400e-12     3.2900e-12     3.4500e-12     3.9700e-12     5.7400e-12     7.6400e-12     9.4700e-12     1.2700e-11     1.5200e-11     1.7200e-11     1.8600e-11
   10      7      1      1     7.7900e-12     7.8400e-12     8.0800e-12     8.9100e-12     1.1500e-11     1.4200e-11     1.6700e-11     2.0900e-11     2.4400e-11     2.7200e-11     2.9400e-11
   10      8      1      1     2.7800e-12     2.8100e-12     2.9200e-12     3.2800e-12     4.4600e-12     5.7800e-12     7.1300e-12     9.7700e-12     1.2200e-11     1.4400e-11     1.6300e-11
   10      9      1      1     1.1300e-13     1.4900e-13     1.9700e-13     2.5500e-13     3.1900e-13     3.8000e-13     4.4900e-13     5.9500e-13     7.4300e-13     8.8400e-13     1.0100e-12
   11      1      1      1     7.9100e-14     8.4200e-14     9.0600e-14     1.0800e-13     1.6900e-13     2.4300e-13     3.2100e-13     4.7300e-13     6.1200e-13     7.3200e-13     8.3100e-13
   11      2      1      1     3.1800e-13     3.2800e-13     3.5000e-13     4.1900e-13     6.8200e-13     1.0300e-12     1.4200e-12     2.2700e-12     3.1300e-12     3.9200e-12     4.6000e-12
   11      3      1      1     5.8700e-13     6.0000e-13     6.2900e-13     7.2400e-13     1.0500e-12     1.4100e-12     1.7600e-12     2.4000e-12     2.9400e-12     3.3800e-12     3.7300e-12
   11      4      1      1     7.0500e-13     7.2700e-13     7.6000e-13     8.5800e-13     1.2100e-12     1.6300e-12     2.0800e-12     3.0600e-12     4.0800e-12     5.0700e-12     5.9900e-12
   11      5      1      1     4.5100e-13     4.8900e-13     5.2300e-13     5.9500e-13     8.4600e-13     1.1700e-12     1.5500e-12     2.4200e-12     3.3600e-12     4.3000e-12     5.1600e-12
   11      6      1      1     3.9300e-13     4.0100e-13     4.2300e-13     4.9800e-13     8.0000e-13     1.2000e-12     1.6700e-12     2.6700e-12     3.6500e-12     4.5400e-12     5.3000e-12
   11      7      1      1     2.6100e-12     2.6600e-12     2.7800e-12     3.1300e-12     4.3200e-12     5.6100e-12     6.9100e-12     9.4000e-12     1.1700e-11     1.3600e-11     1.5300e-11
   11      8      1      1     8.3600e-12     8.4700e-12     8.7400e-12     9.6500e-12     1.2500e-11     1.5400e-11     1.8100e-11     2.2800e-11     2.6600e-11     2.9500e-11     3.1800e-11
   11      9      1      1     1.0300e-11     1.0200e-11     1.0300e-11     1.1000e-11     1.4000e-11     1.7300e-11     2.0400e-11     2.5800e-11     3.0100e-11     3.3200e-11     3.5500e-11
   11     10      1      1     6.7600e-13     8.9900e-13     1.1200e-12     1.5900e-12     2.8200e-12     4.0200e-12     5.1300e-12     7.0800e-12     8.7400e-12     1.0100e-11     1.1300e-11
   12      1      1      1     1.4100e-15     1.3400e-15     1.3400e-15     1.4600e-15     2.0100e-15     2.8100e-15     3.8200e-15     6.2900e-15     9.1200e-15     1.2000e-14     1.4700e-14
   12      2      1      1     7.0300e-13     6.7700e-13     6.8800e-13     7.6300e-13     1.0800e-12     1.4700e-12     1.8800e-12     2.7100e-12     3.4500e-12     4.0800e-12     4.5700e-12
   12      3      1      1     1.9600e-13     1.8400e-13     1.8600e-13     2.0600e-13     3.0200e-13     4.3600e-13     6.0100e-13     1.0000e-12     1.4500e-12     1.9100e-12     2.3400e-12
   12      4      1      1     4.0700e-12     3.9600e-12     4.0200e-12     4.3900e-12     5.8300e-12     7.4500e-12     9.0400e-12     1.1900e-11     1.4300e-11     1.6300e-11     1.7800e-11
   12      5      1      1     4.4900e-13     4.5700e-13     4.8600e-13     5.8200e-13     9.3600e-13     1.3800e-12     1.8800e-12     2.9300e-12     3.9800e-12     4.9200e-12     5.7300e-12
   12      6      1      1     5.2300e-13     5.2100e-13     5.4200e-13     6.2300e-13     9.4400e-13     1.3600e-12     1.8200e-12     2.8000e-12     3.7400e-12     4.5700e-12     5.2600e-12
   12      7      1      1     3.4500e-12     3.3900e-12     3.4500e-12     3.7700e-12     4.9200e-12     6.1700e-12     7.4000e-12     9.6000e-12     1.1400e-11     1.2900e-11     1.4100e-11
   12      8      1      1     1.5100e-12     1.4200e-12     1.4300e-12     1.5400e-12     2.0600e-12     2.7400e-12     3.5000e-12     5.1600e-12     6.8600e-12     8.4600e-12     9.8500e-12
   12      9      1      1     1.1400e-13     1.1400e-13     1.2000e-13     1.4600e-13     2.6300e-13     4.4600e-13     6.9300e-13     1.3600e-12     2.1900e-12     3.0900e-12     3.9600e-12
   12     10      1      1     1.2400e-12     1.1700e-12     1.2100e-12     1.3900e-12     2.0600e-12     2.8200e-12     3.5900e-12     5.0200e-12     6.2700e-12     7.3100e-12     8.1500e-12
   12     11      1      1     5.9100e-13     5.8000e-13     6.0300e-13     6.9400e-13     1.0400e-12     1.4900e-12     2.0100e-12     3.2100e-12     4.5200e-12     5.8300e-12     7.0300e-12
   13      1      1      1     2.9500e-13     2.8000e-13     2.8300e-13     3.1100e-13     4.3400e-13     5.8500e-13     7.4600e-13     1.0600e-12     1.3400e-12     1.5800e-12     1.7600e-12
   13      2      1      1     7.4300e-14     6.8400e-14     6.8000e-14     7.3600e-14     1.0200e-13     1.4200e-13     1.9000e-13     3.0300e-13     4.3000e-13     5.5700e-13     6.7300e-13
   13      3      1      1     7.3500e-13     7.2400e-13     7.4500e-13     8.3900e-13     1.2200e-12     1.7000e-12     2.2200e-12     3.2700e-12     4.2300e-12     5.0600e-12     5.7200e-12
   13      4      1      1     4.4000e-13     4.4800e-13     4.7700e-13     5.7300e-13     9.2900e-13     1.3800e-12     1.8700e-12     2.9400e-12     3.9800e-12     4.9300e-12     5.7300e-12
   13      5      1      1     4.0800e-12     3.9600e-12     4.0200e-12     4.3900e-12     5.8300e-12     7.4600e-12     9.0600e-12     1.1900e-11     1.4400e-11     1.6300e-11     1.7800e-11
   13      6      1      1     2.1600e-13     2.0900e-13     2.1500e-13     2.4700e-13     3.8900e-13     5.9500e-13     8.5800e-13     1.5200e-12     2.3000e-12     3.1200e-12     3.8800e-12
   13      7      1      1     1.5500e-12     1.4600e-12     1.4600e-12     1.5800e-12     2.1000e-12     2.7700e-12     3.5300e-12     5.1800e-12     6.8600e-12     8.4500e-12     9.8400e-12
   13      8      1      1     3.4500e-12     3.3900e-12     3.4500e-12     3.7600e-12     4.9000e-12     6.1500e-12     7.3500e-12     9.5300e-12     1.1400e-11     1.2800e-11     1.4000e-11
