  928
   25   10         4   -4      3   -3          0.5147D-02      0.82928853D+03      71.993406    103.58
   25   24         4   -4      4    3          0.6010D-03      0.63741388D+03      71.993406    103.58
   25   28         4   -4      5   -3          0.1620D-04      0.39756756D+03      71.993406    103.58
   26   17         5    5      4    4          0.2852D-01      0.14430005D+04     120.126714    172.84
   26   35         5    5      5   -4          0.3368D-02      0.12031531D+04     120.126714    172.84
   26   47         5    5      6    4          0.1348D-03      0.91532962D+03     120.126714    172.84
   27   17         5    4      4    4          0.2110D-04      0.23984736D+03      79.993852    115.10
   27   24         5    4      4    3          0.5127D-02      0.87726124D+03      79.993852    115.10
   27   28         5    4      5   -3          0.9015D-03      0.63741491D+03      79.993852    115.10
   27   46         5    4      6    3          0.2253D-04      0.34959685D+03      79.993852    115.10
   28   18         5   -3      4   -3          0.3750D-04      0.23984620D+03      58.731982     84.50
   28   19         5   -3      4   -2          0.7123D-03      0.49405056D+03      58.731982     84.50
   28   29         5   -3      5    2          0.7619D-04      0.25415506D+03      58.731982     84.50
   28   34         5   -3      5    3          0.3518D-21      0.50065348D-03      58.731982     84.50
   29   22         5    2      4    1          0.1711D-02      0.72829205D+03      50.254283     72.31
   29   23         5    2      4    2          0.4923D-04      0.23986199D+03      50.254283     72.31
   29   30         5    2      5   -1          0.5920D-03      0.47816785D+03      50.254283     72.31
   29   33         5    2      5   -2          0.5952D-15      0.78173892D-01      50.254283     72.31
   29   42         5    2      6    1          0.1520D-04      0.20524706D+03      50.254283     72.31
   30   20         5   -1      4   -1          0.5770D-04      0.24187653D+03      34.304322     49.36
   30   31         5   -1      5    0          0.3423D-03      0.30899658D+03      34.304322     49.36
   30   32         5   -1      5    1          0.5897D-09      0.12371189D+02      34.304322     49.36
   31   21         5    0      4    0          0.5856D-04      0.23978794D+03      23.997307     34.53
   32   21         5    1      4    0          0.9768D-03      0.53641333D+03      33.891664     48.76
   32   22         5    1      4    1          0.5480D-04      0.23775301D+03      33.891664     48.76
   32   43         5    1      6    0          0.3724D-08      0.89051354D+01      33.891664     48.76
   33   19         5   -2      4   -2          0.4921D-04      0.23981732D+03      50.251675     72.30
   33   20         5   -2      4   -1          0.1653D-02      0.71996621D+03      50.251675     72.30
   33   32         5   -2      5    1          0.6388D-03      0.49046087D+03      50.251675     72.30
   33   44         5   -2      6   -1          0.1165D-04      0.18785003D+03      50.251675     72.30
   34   23         5    3      4    2          0.7122D-03      0.49401655D+03      58.731965     84.50
   34   24         5    3      4    3          0.3750D-04      0.23984583D+03      58.731965     84.50
   34   33         5    3      5   -2          0.7626D-04      0.25423274D+03      58.731965     84.50
   35   18         5   -4      4   -3          0.5127D-02      0.87726111D+03      79.993852    115.10
   35   25         5   -4      4   -4          0.2110D-04      0.23984736D+03      79.993852    115.10
   35   34         5   -4      5    3          0.9015D-03      0.63741541D+03      79.993852    115.10
   35   40         5   -4      6   -3          0.2253D-04      0.34959536D+03      79.993852    115.10
   36   25         5   -5      4   -4          0.2852D-01      0.14430005D+04     120.126714    172.84
   36   27         5   -5      5    4          0.3368D-02      0.12031531D+04     120.126714    172.84
   36   39         5   -5      6   -4          0.1348D-03      0.91532962D+03     120.126714    172.84
   37   26         6    6      5    5          0.3046D-01      0.14584817D+04     168.776419    242.84
   37   48         6    6      6   -5          0.2659D-02      0.11706711D+04     168.776419    242.84
   37   52         6    6      7    5          0.7420D-04      0.83489003D+03     168.776419    242.84
   38   26         6    5      5    5          0.3142D-04      0.28781062D+03     129.727041    186.65
   38   27         6    5      5    4          0.2712D-01      0.14909637D+04     129.727041    186.65
   38   39         6    5      6   -4          0.5292D-02      0.12031402D+04     129.727041    186.65
   38   53         6    5      7    4          0.2496D-03      0.86733700D+03     129.727041    186.65
   39   28         6   -4      5   -3          0.5302D-02      0.92523839D+03      89.594608    128.91
   39   35         6   -4      5   -4          0.5713D-04      0.28782348D+03      89.594608    128.91
   39   46         6   -4      6    3          0.1073D-02      0.63742033D+03      89.594608    128.91
   39   60         6   -4      7   -3          0.2099D-04      0.30162351D+03      89.594608    128.91
   40   28         6   -3      5   -3          0.7712D-04      0.28781956D+03      68.332608     98.32
   40   33         6   -3      5   -2          0.8529D-03      0.54205280D+03      68.332608     98.32
   40   45         6   -3      6    2          0.8161D-04      0.25412817D+03      68.332608     98.32
   40   46         6   -3      6    3          0.6744D-20      0.14989625D-02      68.332608     98.32
   41   28         6   -2      5   -3          0.3366D-07      0.33535062D+02      59.850591     86.11
   41   30         6   -2      5   -1          0.1871D-02      0.76585798D+03      59.850591     86.11
   41   33         6   -2      5   -2          0.9135D-04      0.28776830D+03      59.850591     86.11
   41   42         6   -2      6    1          0.6618D-03      0.49293719D+03      59.850591     86.11
   41   58         6   -2      7   -1          0.4920D-05      0.13702236D+03      59.850591     86.11
   42   31         6    1      5    0          0.1231D-02      0.58191737D+03      43.407979     62.46
   42   32         6    1      5    1          0.9736D-04      0.28529198D+03      43.407979     62.46
   43   31         6    0      5    0          0.1027D-03      0.28772026D+03      33.594621     48.34
   44   30         6   -1      5   -1          0.1025D-03      0.29023965D+03      43.985674     63.29
   44   42         6   -1      6    1          0.1156D-08      0.17318863D+02      43.985674     63.29
   44   43         6   -1      6    0          0.3507D-03      0.31151598D+03      43.985674     63.29
   45   29         6    2      5    2          0.9143D-04      0.28784646D+03      59.855806     86.12
   45   32         6    2      5    1          0.1964D-02      0.77838550D+03      59.855806     86.12
   45   34         6    2      5    3          0.3413D-07      0.33691892D+02      59.855806     86.12
   45   41         6    2      6   -2          0.3400D-14      0.15632980D+00      59.855806     86.12
   45   44         6    2      6   -1          0.5950D-03      0.47577465D+03      59.855806     86.12
   45   56         6    2      7    1          0.7873D-05      0.16026876D+03      59.855806     86.12
   46   29         6    3      5    2          0.8525D-03      0.54197312D+03      68.332558     98.32
   46   34         6    3      5    3          0.7712D-04      0.28781856D+03      68.332558     98.32
   46   41         6    3      6   -2          0.8176D-04      0.25428300D+03      68.332558     98.32
   47   27         6    4      5    4          0.5713D-04      0.28782348D+03      89.594609    128.91
   47   34         6    4      5    3          0.5302D-02      0.92523890D+03      89.594609    128.91
   47   39         6    4      6   -4          0.7673D-27      0.59958501D-05      89.594609    128.91
   47   40         6    4      6   -3          0.1073D-02      0.63741884D+03      89.594609    128.91
   47   54         6    4      7    3          0.2099D-04      0.30162726D+03      89.594609    128.91
   48   35         6   -5      5   -4          0.2712D-01      0.14909637D+04     129.727041    186.65
   48   36         6   -5      5   -5          0.3142D-04      0.28781062D+03     129.727041    186.65
   48   47         6   -5      6    4          0.5292D-02      0.12031402D+04     129.727041    186.65
   48   61         6   -5      7   -4          0.2496D-03      0.86733702D+03     129.727041    186.65
   49   36         6   -6      5   -5          0.3046D-01      0.14584817D+04     168.776419    242.84
   49   38         6   -6      6    5          0.2659D-02      0.11706711D+04     168.776419    242.84
   49   62         6   -6      7   -5          0.7420D-04      0.83489003D+03     168.776419    242.84
   50   37         7    7      6    6          0.2764D-01      0.14007416D+04     215.500122    310.06
   50   63         7    7      7   -6          0.1752D-02      0.10649679D+04     215.500122    310.06
   50   67         7    7      8    6          0.3057D-04      0.68122904D+03     215.500122    310.06
   51   37         7    6      6    6          0.4380D-04      0.33577368D+03     179.976622    258.95
   51   38         7    6      6    5          0.2947D-01      0.15064447D+04     179.976622    258.95
   51   62         7    6      7   -5          0.4321D-02      0.11706637D+04     179.976622    258.95
   51   68         7    6      8    5          0.1413D-03      0.78691136D+03     179.976622    258.95
