     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  5.435724653E+010   6.8901E-004   1.0000E+001   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  1.183174470E+011   1.4997E-003   1.0000E+001   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  1.822776475E+011   2.3105E-003   1.0000E+001   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  2.528230723E+011   3.2047E-003   1.0000E+001   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  8.718969684E+011   1.1052E-002   1.0000E+001   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  2.135810101E+012   2.7072E-002   1.0000E+001   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  8.140915764E+012   1.0319E-001   1.0000E+001   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  3.361321611E+013   4.2606E-001   9.9999E+000   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  1.232722470E+014   1.5625E+000   9.9998E+000   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  6.900748874E+014   8.7471E+000   9.9986E+000   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  1.631803929E+015   2.0684E+001   9.9967E+000   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  2.573532971E+015   3.2621E+001   9.9948E+000   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1418E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  3.837665157E+015   4.8644E+001   9.9923E+000   1.4400E-011   3.5074E-011   3.8531E-011   2.8868E-011   1.6127E-011   6.9531E-012   2.3536E-012   6.3153E-013   1.3515E-013   2.3158E-014   3.1866E-015   3.5283E-016   3.1485E-017   2.2669E-018   1.3183E-019   6.1972E-021   2.3562E-022   7.2500E-024   1.8062E-025   3.6446E-027   5.9590E-029   7.8971E-031   8.4852E-033   7.3937E-035   5.2261E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6163E-046   4.0253E-049   8.1417E-052   1.3377E-054   1.7857E-057   1.9369E-060   1.7075E-063   1.2235E-066   7.1280E-070   3.3766E-073   1.3008E-076   4.0764E-080   1.0392E-083 
  2.347985182E+016   2.9762E+002   9.9533E+000   1.4400E-011   3.5073E-011   3.8531E-011   2.8868E-011   1.6126E-011   6.9530E-012   2.3535E-012   6.3152E-013   1.3514E-013   2.3158E-014   3.1865E-015   3.5283E-016   3.1484E-017   2.2669E-018   1.3183E-019   6.1971E-021   2.3562E-022   7.2499E-024   1.8061E-025   3.6446E-027   5.9589E-029   7.8970E-031   8.4851E-033   7.3936E-035   5.2260E-037   2.9972E-039   1.3949E-041   5.2697E-044   1.6162E-046   4.0252E-049   8.1417E-052   1.3377E-054   1.7856E-057   1.9368E-060   1.7075E-063   1.2235E-066   7.1279E-070   3.3766E-073   1.3008E-076   4.0763E-080   1.0392E-083 
  9.116676809E+016   1.1556E+003   9.8258E+000   1.4398E-011   3.5067E-011   3.8524E-011   2.8863E-011   1.6124E-011   6.9519E-012   2.3531E-012   6.3142E-013   1.3512E-013   2.3154E-014   3.1860E-015   3.5277E-016   3.1479E-017   2.2665E-018   1.3181E-019   6.1961E-021   2.3558E-022   7.2487E-024   1.8058E-025   3.6439E-027   5.9579E-029   7.8957E-031   8.4837E-033   7.3923E-035   5.2252E-037   2.9967E-039   1.3947E-041   5.2688E-044   1.6160E-046   4.0245E-049   8.1403E-052   1.3375E-054   1.7853E-057   1.9365E-060   1.7072E-063   1.2233E-066   7.1268E-070   3.3760E-073   1.3006E-076   4.0756E-080   1.0390E-083 
  1.647828898E+017   2.0887E+003   9.6987E+000   1.4393E-011   3.5057E-011   3.8513E-011   2.8854E-011   1.6119E-011   6.9498E-012   2.3524E-012   6.3123E-013   1.3508E-013   2.3147E-014   3.1851E-015   3.5266E-016   3.1469E-017   2.2659E-018   1.3177E-019   6.1942E-021   2.3551E-022   7.2465E-024   1.8053E-025   3.6429E-027   5.9561E-029   7.8933E-031   8.4811E-033   7.3901E-035   5.2236E-037   2.9957E-039   1.3943E-041   5.2672E-044   1.6155E-046   4.0233E-049   8.1378E-052   1.3371E-054   1.7848E-057   1.9359E-060   1.7067E-063   1.2230E-066   7.1246E-070   3.3750E-073   1.3002E-076   4.0744E-080   1.0387E-083 
  2.383990116E+017   3.0218E+003   9.5826E+000   1.4388E-011   3.5045E-011   3.8499E-011   2.8844E-011   1.6113E-011   6.9474E-012   2.3516E-012   6.3101E-013   1.3503E-013   2.3139E-014   3.1840E-015   3.5254E-016   3.1459E-017   2.2651E-018   1.3173E-019   6.1921E-021   2.3543E-022   7.2440E-024   1.8047E-025   3.6416E-027   5.9541E-029   7.8906E-031   8.4782E-033   7.3876E-035   5.2218E-037   2.9947E-039   1.3938E-041   5.2654E-044   1.6149E-046   4.0219E-049   8.1350E-052   1.3366E-054   1.7842E-057   1.9353E-060   1.7061E-063   1.2225E-066   7.1222E-070   3.3738E-073   1.2998E-076   4.0730E-080   1.0384E-083 
  7.887101696E+017   9.9973E+003   8.9768E+000   1.4355E-011   3.4964E-011   3.8411E-011   2.8778E-011   1.6076E-011   6.9314E-012   2.3462E-012   6.2955E-013   1.3472E-013   2.3086E-014   3.1766E-015   3.5173E-016   3.1386E-017   2.2598E-018   1.3142E-019   6.1778E-021   2.3488E-022   7.2273E-024   1.8005E-025   3.6332E-027   5.9403E-029   7.8724E-031   8.4586E-033   7.3705E-035   5.2097E-037   2.9878E-039   1.3906E-041   5.2532E-044   1.6112E-046   4.0127E-049   8.1163E-052   1.3335E-054   1.7801E-057   1.9308E-060   1.7021E-063   1.2197E-066   7.1057E-070   3.3660E-073   1.2968E-076   4.0636E-080   1.0360E-083 
  2.870984921E+018   3.6391E+004   8.3681E+000   1.4317E-011   3.4872E-011   3.8310E-011   2.8702E-011   1.6034E-011   6.9131E-012   2.3400E-012   6.2790E-013   1.3437E-013   2.3025E-014   3.1683E-015   3.5080E-016   3.1303E-017   2.2539E-018   1.3108E-019   6.1616E-021   2.3427E-022   7.2083E-024   1.7958E-025   3.6236E-027   5.9247E-029   7.8517E-031   8.4364E-033   7.3511E-035   5.1960E-037   2.9800E-039   1.3869E-041   5.2394E-044   1.6070E-046   4.0021E-049   8.0949E-052   1.3300E-054   1.7754E-057   1.9257E-060   1.6977E-063   1.2165E-066   7.0870E-070   3.3572E-073   1.2933E-076   4.0529E-080   1.0332E-083 
  5.575657559E+018   7.0674E+004   8.3062E+000   1.4325E-011   3.4891E-011   3.8331E-011   2.8718E-011   1.6043E-011   6.9170E-012   2.3413E-012   6.2824E-013   1.3444E-013   2.3038E-014   3.1700E-015   3.5100E-016   3.1321E-017   2.2552E-018   1.3115E-019   6.1650E-021   2.3440E-022   7.2123E-024   1.7968E-025   3.6256E-027   5.9280E-029   7.8560E-031   8.4411E-033   7.3552E-035   5.1989E-037   2.9816E-039   1.3877E-041   5.2423E-044   1.6079E-046   4.0043E-049   8.0994E-052   1.3308E-054   1.7764E-057   1.9268E-060   1.6986E-063   1.2172E-066   7.0910E-070   3.3590E-073   1.2941E-076   4.0552E-080   1.0338E-083 
  1.546905962E+019   1.9608E+005   8.2937E+000   1.4360E-011   3.4975E-011   3.8423E-011   2.8787E-011   1.6081E-011   6.9335E-012   2.3469E-012   6.2975E-013   1.3477E-013   2.3093E-014   3.1776E-015   3.5184E-016   3.1396E-017   2.2606E-018   1.3146E-019   6.1797E-021   2.3496E-022   7.2296E-024   1.8011E-025   3.6343E-027   5.9422E-029   7.8748E-031   8.4613E-033   7.3728E-035   5.2114E-037   2.9887E-039   1.3910E-041   5.2549E-044   1.6117E-046   4.0139E-049   8.1188E-052   1.3339E-054   1.7806E-057   1.9314E-060   1.7027E-063   1.2201E-066   7.1079E-070   3.3671E-073   1.2972E-076   4.0649E-080   1.0363E-083 
