     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  1.478766991E+008   6.8108E-006   3.3402E+004   8.2980E+000   1.4316E+001   7.8917E+000   2.1016E+000   2.9563E-001   2.2739E-002   9.7293E-004   2.3384E-005   3.1766E-007   2.4492E-009   1.0750E-011   2.6918E-014   3.8526E-017   3.1559E-020   1.4814E-023   3.9893E-027   6.1676E-031   5.4793E-035   2.7993E-039   8.2304E-044   1.3936E-048   1.3624E-053   7.6691E-059   2.4908E-064   4.6730E-070   5.0597E-076   3.1718E-082   1.1489E-088   2.4125E-095   2.9307E-102   2.0661E-109   8.4453E-117   2.0056E-124   2.7647E-132   2.2190E-140   1.0349E-148   2.8132E-157   4.4533E-166   4.1133E-175   2.2191E-184   6.9935E-194 
  1.836939863E+008   8.6260E-006   3.3398E+004   8.2991E+000   1.4318E+001   7.8927E+000   2.1019E+000   2.9567E-001   2.2742E-002   9.7306E-004   2.3387E-005   3.1770E-007   2.4495E-009   1.0751E-011   2.6922E-014   3.8531E-017   3.1563E-020   1.4816E-023   3.9898E-027   6.1684E-031   5.4800E-035   2.7997E-039   8.2315E-044   1.3937E-048   1.3625E-053   7.6701E-059   2.4912E-064   4.6736E-070   5.0604E-076   3.1722E-082   1.1491E-088   2.4128E-095   2.9310E-102   2.0664E-109   8.4463E-117   2.0059E-124   2.7651E-132   2.2193E-140   1.0350E-148   2.8136E-157   4.4538E-166   4.1138E-175   2.2194E-184   6.9944E-194 
  2.602677954E+008   1.2507E-005   3.3390E+004   8.3014E+000   1.4322E+001   7.8949E+000   2.1025E+000   2.9575E-001   2.2749E-002   9.7333E-004   2.3393E-005   3.1779E-007   2.4502E-009   1.0754E-011   2.6929E-014   3.8542E-017   3.1572E-020   1.4821E-023   3.9909E-027   6.1701E-031   5.4815E-035   2.8005E-039   8.2338E-044   1.3941E-048   1.3629E-053   7.6722E-059   2.4918E-064   4.6749E-070   5.0618E-076   3.1731E-082   1.1494E-088   2.4135E-095   2.9319E-102   2.0669E-109   8.4487E-117   2.0065E-124   2.7659E-132   2.2199E-140   1.0353E-148   2.8144E-157   4.4551E-166   4.1149E-175   2.2200E-184   6.9964E-194 
  4.717893789E+008   2.3235E-005   3.3367E+004   8.3079E+000   1.4333E+001   7.9011E+000   2.1041E+000   2.9598E-001   2.2766E-002   9.7409E-004   2.3412E-005   3.1804E-007   2.4521E-009   1.0762E-011   2.6950E-014   3.8572E-017   3.1597E-020   1.4832E-023   3.9941E-027   6.1749E-031   5.4858E-035   2.8026E-039   8.2402E-044   1.3952E-048   1.3640E-053   7.6782E-059   2.4938E-064   4.6785E-070   5.0657E-076   3.1755E-082   1.1503E-088   2.4153E-095   2.9341E-102   2.0685E-109   8.4553E-117   2.0080E-124   2.7680E-132   2.2216E-140   1.0361E-148   2.8166E-157   4.4585E-166   4.1181E-175   2.2217E-184   7.0018E-194 
  7.756203642E+008   3.8659E-005   3.3333E+004   8.3173E+000   1.4350E+001   7.9101E+000   2.1065E+000   2.9632E-001   2.2792E-002   9.7520E-004   2.3438E-005   3.1840E-007   2.4549E-009   1.0775E-011   2.6981E-014   3.8616E-017   3.1633E-020   1.4849E-023   3.9986E-027   6.1819E-031   5.4920E-035   2.8058E-039   8.2495E-044   1.3968E-048   1.3655E-053   7.6869E-059   2.4966E-064   4.6838E-070   5.0715E-076   3.1792E-082   1.1516E-088   2.4181E-095   2.9375E-102   2.0709E-109   8.4649E-117   2.0103E-124   2.7712E-132   2.2241E-140   1.0373E-148   2.8198E-157   4.4636E-166   4.1228E-175   2.2243E-184   7.0098E-194 
  1.362008401E+009   6.8477E-005   3.3266E+004   8.3360E+000   1.4382E+001   7.9278E+000   2.1112E+000   2.9698E-001   2.2843E-002   9.7739E-004   2.3491E-005   3.1911E-007   2.4604E-009   1.0799E-011   2.7042E-014   3.8702E-017   3.1704E-020   1.4882E-023   4.0076E-027   6.1958E-031   5.5044E-035   2.8121E-039   8.2681E-044   1.3999E-048   1.3686E-053   7.7042E-059   2.5022E-064   4.6944E-070   5.0829E-076   3.1863E-082   1.1542E-088   2.4235E-095   2.9441E-102   2.0755E-109   8.4839E-117   2.0148E-124   2.7774E-132   2.2291E-140   1.0396E-148   2.8261E-157   4.4736E-166   4.1321E-175   2.2293E-184   7.0255E-194 
  2.468838384E+009   1.2495E-004   3.3134E+004   8.3727E+000   1.4445E+001   7.9627E+000   2.1205E+000   2.9829E-001   2.2944E-002   9.8169E-004   2.3594E-005   3.2052E-007   2.4712E-009   1.0846E-011   2.7161E-014   3.8873E-017   3.1843E-020   1.4948E-023   4.0252E-027   6.2231E-031   5.5286E-035   2.8245E-039   8.3045E-044   1.4061E-048   1.3746E-053   7.7381E-059   2.5132E-064   4.7150E-070   5.1052E-076   3.2003E-082   1.1593E-088   2.4342E-095   2.9570E-102   2.0847E-109   8.5212E-117   2.0237E-124   2.7896E-132   2.2389E-140   1.0442E-148   2.8385E-157   4.4933E-166   4.1503E-175   2.2391E-184   7.0564E-194 
  3.671989515E+009   1.8664E-004   3.2984E+004   8.4141E+000   1.4517E+001   8.0021E+000   2.1310E+000   2.9976E-001   2.3057E-002   9.8655E-004   2.3711E-005   3.2210E-007   2.4834E-009   1.0900E-011   2.7295E-014   3.9065E-017   3.2001E-020   1.5022E-023   4.0451E-027   6.2539E-031   5.5559E-035   2.8385E-039   8.3456E-044   1.4131E-048   1.3814E-053   7.7764E-059   2.5257E-064   4.7384E-070   5.1305E-076   3.2162E-082   1.1650E-088   2.4462E-095   2.9717E-102   2.0950E-109   8.5634E-117   2.0337E-124   2.8034E-132   2.2500E-140   1.0494E-148   2.8526E-157   4.5156E-166   4.1708E-175   2.2502E-184   7.0914E-194 
  7.375119935E+009   3.7863E-004   3.2486E+004   8.5489E+000   1.4749E+001   8.1303E+000   2.1652E+000   3.0457E-001   2.3427E-002   1.0024E-003   2.4091E-005   3.2726E-007   2.5232E-009   1.1075E-011   2.7732E-014   3.9691E-017   3.2513E-020   1.5262E-023   4.1099E-027   6.3541E-031   5.6449E-035   2.8840E-039   8.4793E-044   1.4357E-048   1.4036E-053   7.9010E-059   2.5661E-064   4.8143E-070   5.2127E-076   3.2677E-082   1.1837E-088   2.4854E-095   3.0193E-102   2.1286E-109   8.7006E-117   2.0663E-124   2.8483E-132   2.2861E-140   1.0662E-148   2.8983E-157   4.5879E-166   4.2376E-175   2.2862E-184   7.2049E-194 
  1.485303951E+010   7.7767E-004   3.1316E+004   8.8500E+000   1.5269E+001   8.4166E+000   2.2414E+000   3.1529E-001   2.4252E-002   1.0377E-003   2.4939E-005   3.3879E-007   2.6121E-009   1.1465E-011   2.8709E-014   4.1089E-017   3.3658E-020   1.5800E-023   4.2547E-027   6.5778E-031   5.8437E-035   2.9855E-039   8.7779E-044   1.4863E-048   1.4530E-053   8.1792E-059   2.6565E-064   4.9838E-070   5.3963E-076   3.3828E-082   1.2253E-088   2.5729E-095   3.1256E-102   2.2035E-109   9.0070E-117   2.1391E-124   2.9486E-132   2.3666E-140   1.1037E-148   3.0004E-157   4.7495E-166   4.3869E-175   2.3667E-184   7.4587E-194 
