     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  1.478766991E+008   6.8108E-006   3.3402E+004   0.0000E+000   3.5274E+000   5.0055E+000   2.2219E+000   4.3953E-001   4.3375E-002   2.2583E-003   6.3876E-005   9.9695E-007   8.6730E-009   4.2328E-011   1.1663E-013   1.8179E-016   1.6095E-019   8.1132E-023   2.3314E-026   3.8268E-030   3.5922E-034   1.9314E-038   5.9541E-043   1.0533E-047   1.0731E-052   6.2704E-058   2.1108E-063   4.0930E-069   4.5678E-075   2.9457E-081   1.0950E-087   2.3574E-094   2.9272E-101   2.1071E-108   8.7780E-116   2.1219E-123   2.9707E-131   2.4182E-139   1.1419E-147   3.1389E-156   5.0184E-165   4.6734E-174   2.5387E-183   8.0456E-193 
  1.836939863E+008   8.6260E-006   3.3398E+004   0.0000E+000   3.5275E+000   5.0058E+000   2.2220E+000   4.3955E-001   4.3377E-002   2.2584E-003   6.3879E-005   9.9699E-007   8.6734E-009   4.2329E-011   1.1663E-013   1.8180E-016   1.6095E-019   8.1136E-023   2.3315E-026   3.8269E-030   3.5924E-034   1.9315E-038   5.9544E-043   1.0534E-047   1.0731E-052   6.2707E-058   2.1109E-063   4.0932E-069   4.5680E-075   2.9458E-081   1.0951E-087   2.3575E-094   2.9274E-101   2.1072E-108   8.7784E-116   2.1219E-123   2.9709E-131   2.4183E-139   1.1419E-147   3.1390E-156   5.0186E-165   4.6736E-174   2.5388E-183   8.0460E-193 
  2.602677954E+008   1.2507E-005   3.3390E+004   0.0000E+000   3.5278E+000   5.0062E+000   2.2223E+000   4.3959E-001   4.3381E-002   2.2586E-003   6.3885E-005   9.9708E-007   8.6742E-009   4.2333E-011   1.1664E-013   1.8182E-016   1.6097E-019   8.1143E-023   2.3317E-026   3.8273E-030   3.5927E-034   1.9317E-038   5.9550E-043   1.0535E-047   1.0732E-052   6.2712E-058   2.1111E-063   4.0936E-069   4.5685E-075   2.9461E-081   1.0952E-087   2.3577E-094   2.9276E-101   2.1074E-108   8.7792E-116   2.1221E-123   2.9711E-131   2.4186E-139   1.1420E-147   3.1393E-156   5.0191E-165   4.6741E-174   2.5390E-183   8.0467E-193 
  4.717893789E+008   2.3235E-005   3.3367E+004   0.0000E+000   3.5288E+000   5.0076E+000   2.2228E+000   4.3970E-001   4.3393E-002   2.2592E-003   6.3902E-005   9.9735E-007   8.6765E-009   4.2345E-011   1.1667E-013   1.8186E-016   1.6101E-019   8.1165E-023   2.3323E-026   3.8283E-030   3.5937E-034   1.9322E-038   5.9565E-043   1.0538E-047   1.0735E-052   6.2729E-058   2.1117E-063   4.0946E-069   4.5697E-075   2.9469E-081   1.0955E-087   2.3584E-094   2.9284E-101   2.1080E-108   8.7815E-116   2.1227E-123   2.9719E-131   2.4192E-139   1.1423E-147   3.1402E-156   5.0204E-165   4.6753E-174   2.5397E-183   8.0489E-193 
  7.756203642E+008   3.8659E-005   3.3333E+004   0.0000E+000   3.5301E+000   5.0095E+000   2.2237E+000   4.3987E-001   4.3409E-002   2.2601E-003   6.3927E-005   9.9773E-007   8.6799E-009   4.2361E-011   1.1672E-013   1.8193E-016   1.6107E-019   8.1196E-023   2.3332E-026   3.8298E-030   3.5951E-034   1.9330E-038   5.9588E-043   1.0542E-047   1.0739E-052   6.2753E-058   2.1125E-063   4.0962E-069   4.5714E-075   2.9480E-081   1.0959E-087   2.3593E-094   2.9296E-101   2.1088E-108   8.7849E-116   2.1235E-123   2.9731E-131   2.4201E-139   1.1428E-147   3.1414E-156   5.0224E-165   4.6771E-174   2.5407E-183   8.0520E-193 
  1.362008401E+009   6.8477E-005   3.3266E+004   0.0000E+000   3.5329E+000   5.0134E+000   2.2254E+000   4.4021E-001   4.3443E-002   2.2619E-003   6.3976E-005   9.9850E-007   8.6866E-009   4.2394E-011   1.1681E-013   1.8207E-016   1.6120E-019   8.1259E-023   2.3350E-026   3.8327E-030   3.5979E-034   1.9344E-038   5.9634E-043   1.0550E-047   1.0748E-052   6.2802E-058   2.1141E-063   4.0994E-069   4.5750E-075   2.9503E-081   1.0968E-087   2.3611E-094   2.9318E-101   2.1104E-108   8.7917E-116   2.1252E-123   2.9754E-131   2.4220E-139   1.1437E-147   3.1438E-156   5.0263E-165   4.6807E-174   2.5426E-183   8.0582E-193 
  2.468838384E+009   1.2495E-004   3.3134E+004   0.0000E+000   3.5383E+000   5.0210E+000   2.2288E+000   4.4089E-001   4.3509E-002   2.2653E-003   6.4074E-005   1.0000E-006   8.6999E-009   4.2458E-011   1.1699E-013   1.8235E-016   1.6144E-019   8.1383E-023   2.3386E-026   3.8386E-030   3.6034E-034   1.9374E-038   5.9726E-043   1.0566E-047   1.0764E-052   6.2898E-058   2.1173E-063   4.1057E-069   4.5820E-075   2.9548E-081   1.0984E-087   2.3647E-094   2.9363E-101   2.1136E-108   8.8051E-116   2.1284E-123   2.9799E-131   2.4257E-139   1.1454E-147   3.1486E-156   5.0339E-165   4.6879E-174   2.5465E-183   8.0705E-193 
  3.671989515E+009   1.8664E-004   3.2984E+004   0.0000E+000   3.5444E+000   5.0298E+000   2.2327E+000   4.4165E-001   4.3585E-002   2.2693E-003   6.4185E-005   1.0018E-006   8.7150E-009   4.2532E-011   1.1719E-013   1.8267E-016   1.6173E-019   8.1525E-023   2.3427E-026   3.8453E-030   3.6096E-034   1.9408E-038   5.9830E-043   1.0584E-047   1.0783E-052   6.3007E-058   2.1210E-063   4.1128E-069   4.5899E-075   2.9599E-081   1.1003E-087   2.3688E-094   2.9414E-101   2.1173E-108   8.8205E-116   2.1321E-123   2.9851E-131   2.4299E-139   1.1474E-147   3.1541E-156   5.0427E-165   4.6960E-174   2.5509E-183   8.0846E-193 
  7.375119935E+009   3.7863E-004   3.2486E+004   0.0000E+000   3.5649E+000   5.0588E+000   2.2456E+000   4.4421E-001   4.3837E-002   2.2824E-003   6.4556E-005   1.0076E-006   8.7654E-009   4.2778E-011   1.1787E-013   1.8373E-016   1.6266E-019   8.1996E-023   2.3562E-026   3.8675E-030   3.6305E-034   1.9520E-038   6.0175E-043   1.0646E-047   1.0845E-052   6.3371E-058   2.1333E-063   4.1366E-069   4.6165E-075   2.9771E-081   1.1067E-087   2.3825E-094   2.9584E-101   2.1296E-108   8.8715E-116   2.1444E-123   3.0024E-131   2.4440E-139   1.1540E-147   3.1723E-156   5.0719E-165   4.7232E-174   2.5657E-183   8.1313E-193 
  1.485303951E+010   7.7767E-004   3.1316E+004   0.0000E+000   3.6122E+000   5.1260E+000   2.2754E+000   4.5011E-001   4.4419E-002   2.3127E-003   6.5414E-005   1.0209E-006   8.8818E-009   4.3346E-011   1.1943E-013   1.8617E-016   1.6482E-019   8.3084E-023   2.3875E-026   3.9189E-030   3.6787E-034   1.9779E-038   6.0974E-043   1.0787E-047   1.0989E-052   6.4213E-058   2.1616E-063   4.1915E-069   4.6778E-075   3.0166E-081   1.1214E-087   2.4141E-094   2.9977E-101   2.1578E-108   8.9893E-116   2.1729E-123   3.0422E-131   2.4764E-139   1.1694E-147   3.2144E-156   5.1392E-165   4.7859E-174   2.5998E-183   8.2392E-193 
