     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  5.435724653E+010   6.8901E-004   1.0000E+001   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  1.183174470E+011   1.4997E-003   1.0000E+001   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  1.822776475E+011   2.3105E-003   1.0000E+001   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  2.528230723E+011   3.2047E-003   1.0000E+001   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  8.718969684E+011   1.1052E-002   1.0000E+001   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  2.135810101E+012   2.7072E-002   1.0000E+001   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  8.140915764E+012   1.0319E-001   1.0000E+001   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  3.361321611E+013   4.2606E-001   9.9999E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  1.232722470E+014   1.5625E+000   9.9998E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
  6.900748874E+014   8.7471E+000   9.9986E+000   0.0000E+000   1.9119E-001   2.7132E-001   1.2044E-001   2.3824E-002   2.3511E-003   1.2241E-004   3.4623E-006   5.4038E-008   4.7011E-010   2.2943E-012   6.3215E-015   9.8536E-018   8.7238E-021   4.3976E-024   1.2637E-027   2.0742E-031   1.9471E-035   1.0469E-039   3.2273E-044   5.7095E-049   5.8164E-054   3.3987E-059   1.1441E-064   2.2185E-070   2.4759E-076   1.5967E-082   5.9355E-089   1.2778E-095   1.5867E-102   1.1421E-109   4.7580E-117   1.1501E-124   1.6102E-132   1.3108E-140   6.1894E-149   1.7014E-157   2.7201E-166   2.5331E-175   1.3760E-184   4.3610E-194 
