     distance         timeN            Tn             0             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40 
  5.435724653E+010   6.8901E-004   1.0000E+001   0.0000E+000   1.2621E-012   3.5733E-012   4.5314E-012   3.6302E-012   2.0503E-012   8.5915E-013   2.7477E-013   6.8189E-014   1.3283E-014   2.0463E-015   2.5061E-016   2.4506E-017   1.9178E-018   1.2051E-019   6.0842E-021   2.4722E-022   8.0963E-024   2.1384E-025   4.5616E-027   7.8600E-029   1.0948E-030   1.2336E-032   1.1246E-034   8.3010E-037   4.9622E-039   2.4037E-041   9.4352E-044   3.0025E-046   7.7474E-049   1.6217E-051   2.7540E-054   3.7961E-057   4.2483E-060   3.8593E-063   2.8472E-066   1.7066E-069   8.3107E-073   3.2884E-076   1.0576E-079   2.7656E-083 
  1.183174470E+011   1.4997E-003   1.0000E+001   0.0000E+000   2.7386E-012   7.7536E-012   9.8327E-012   7.8770E-012   4.4490E-012   1.8643E-012   5.9622E-013   1.4796E-013   2.8823E-014   4.4403E-015   5.4379E-016   5.3176E-017   4.1615E-018   2.6150E-019   1.3202E-020   5.3643E-022   1.7568E-023   4.6402E-025   9.8983E-027   1.7055E-028   2.3756E-030   2.6768E-032   2.4402E-034   1.8012E-036   1.0767E-038   5.2158E-041   2.0473E-043   6.5150E-046   1.6811E-048   3.5190E-051   5.9760E-054   8.2371E-057   9.2183E-060   8.3743E-063   6.1782E-066   3.7031E-069   1.8033E-072   7.1354E-076   2.2949E-079   6.0011E-083 
  1.822776475E+011   2.3105E-003   1.0000E+001   0.0000E+000   4.2058E-012   1.1908E-011   1.5101E-011   1.2097E-011   6.8325E-012   2.8630E-012   9.1564E-013   2.2723E-013   4.4265E-014   6.8192E-015   8.3513E-016   8.1664E-017   6.3910E-018   4.0160E-019   2.0275E-020   8.2382E-022   2.6980E-023   7.1261E-025   1.5201E-026   2.6193E-028   3.6483E-030   4.1109E-032   3.7475E-034   2.7662E-036   1.6536E-038   8.0101E-041   3.1442E-043   1.0005E-045   2.5817E-048   5.4043E-051   9.1776E-054   1.2650E-056   1.4157E-059   1.2861E-062   9.4882E-066   5.6870E-069   2.7694E-072   1.0958E-075   3.5244E-079   9.2161E-083 
  2.528230723E+011   3.2047E-003   1.0000E+001   0.0000E+000   5.8134E-012   1.6459E-011   2.0873E-011   1.6721E-011   9.4443E-012   3.9574E-012   1.2657E-012   3.1409E-013   6.1185E-014   9.4258E-015   1.1544E-015   1.1288E-016   8.8340E-018   5.5511E-019   2.8025E-020   1.1387E-021   3.7293E-023   9.8501E-025   2.1012E-026   3.6205E-028   5.0429E-030   5.6823E-032   5.1800E-034   3.8236E-036   2.2857E-038   1.1072E-040   4.3460E-043   1.3830E-045   3.5686E-048   7.4701E-051   1.2686E-053   1.7486E-056   1.9569E-059   1.7777E-062   1.3115E-065   7.8609E-069   3.8281E-072   1.5147E-075   4.8716E-079   1.2739E-082 
  8.718969684E+011   1.1052E-002   1.0000E+001   0.0000E+000   1.9505E-011   5.5222E-011   7.0030E-011   5.6101E-011   3.1686E-011   1.3277E-011   4.2464E-012   1.0538E-012   2.0528E-013   3.1624E-014   3.8730E-015   3.7872E-016   2.9639E-017   1.8624E-018   9.4027E-020   3.8205E-021   1.2512E-022   3.3048E-024   7.0497E-026   1.2147E-027   1.6919E-029   1.9065E-031   1.7379E-033   1.2829E-035   7.6687E-038   3.7148E-040   1.4581E-042   4.6401E-045   1.1973E-047   2.5063E-050   4.2562E-053   5.8666E-056   6.5654E-059   5.9643E-062   4.4002E-065   2.6374E-068   1.2844E-071   5.0820E-075   1.6345E-078   4.2740E-082 
  2.135810101E+012   2.7072E-002   1.0000E+001   0.0000E+000   4.5304E-011   1.2827E-010   1.6266E-010   1.3031E-010   7.3599E-011   3.0840E-011   9.8631E-012   2.4477E-012   4.7681E-013   7.3455E-014   8.9959E-015   8.7967E-016   6.8843E-017   4.3259E-018   2.1840E-019   8.8740E-021   2.9062E-022   7.6761E-024   1.6374E-025   2.8214E-027   3.9299E-029   4.4282E-031   4.0367E-033   2.9797E-035   1.7812E-037   8.6284E-040   3.3868E-042   1.0778E-044   2.7810E-047   5.8214E-050   9.8859E-053   1.3626E-055   1.5250E-058   1.3853E-061   1.0220E-064   6.1259E-068   2.9832E-071   1.1804E-074   3.7964E-078   9.9274E-082 
  8.140915764E+012   1.0319E-001   1.0000E+001   0.0000E+000   1.4092E-010   3.9897E-010   5.0595E-010   4.0532E-010   2.2893E-010   9.5927E-011   3.0679E-011   7.6136E-012   1.4831E-012   2.2848E-013   2.7981E-014   2.7362E-015   2.1413E-016   1.3456E-017   6.7932E-019   2.7602E-020   9.0398E-022   2.3876E-023   5.0933E-025   8.7760E-027   1.2224E-028   1.3774E-030   1.2556E-032   9.2684E-035   5.5405E-037   2.6838E-039   1.0535E-041   3.3524E-044   8.6502E-047   1.8107E-049   3.0750E-052   4.2385E-055   4.7434E-058   4.3091E-061   3.1791E-064   1.9055E-067   9.2792E-071   3.6716E-074   1.1809E-077   3.0879E-081 
  3.361321611E+013   4.2606E-001   9.9999E+000   0.0000E+000   3.5526E-010   1.0058E-009   1.2755E-009   1.0218E-009   5.7714E-010   2.4184E-010   7.7344E-011   1.9194E-011   3.7390E-012   5.7601E-013   7.0543E-014   6.8982E-015   5.3985E-016   3.3923E-017   1.7126E-018   6.9588E-020   2.2790E-021   6.0194E-023   1.2840E-024   2.2125E-026   3.0817E-028   3.4725E-030   3.1655E-032   2.3366E-034   1.3968E-036   6.7662E-039   2.6559E-041   8.4516E-044   2.1808E-046   4.5650E-049   7.7523E-052   1.0686E-054   1.1958E-057   1.0864E-060   8.0147E-064   4.8038E-067   2.3394E-070   9.2564E-074   2.9771E-077   7.7848E-081 
  1.232722470E+014   1.5625E+000   9.9998E+000   0.0000E+000   6.3246E-010   1.7907E-009   2.2708E-009   1.8192E-009   1.0275E-009   4.3054E-010   1.3769E-010   3.4172E-011   6.6565E-012   1.0255E-012   1.2559E-013   1.2281E-014   9.6108E-016   6.0392E-017   3.0490E-018   1.2389E-019   4.0573E-021   1.0716E-022   2.2860E-024   3.9389E-026   5.4864E-028   6.1820E-030   5.6355E-032   4.1599E-034   2.4867E-036   1.2046E-038   4.7282E-041   1.5046E-043   3.8824E-046   8.1270E-049   1.3801E-051   1.9023E-054   2.1289E-057   1.9340E-060   1.4268E-063   8.5521E-067   4.1647E-070   1.6479E-073   5.3000E-077   1.3859E-080 
  6.900748874E+014   8.7471E+000   9.9986E+000   0.0000E+000   1.0549E-009   2.9866E-009   3.7875E-009   3.0342E-009   1.7137E-009   7.1809E-010   2.2966E-010   5.6994E-011   1.1102E-011   1.7104E-012   2.0946E-013   2.0483E-014   1.6030E-015   1.0073E-016   5.0853E-018   2.0663E-019   6.7670E-021   1.7873E-022   3.8127E-024   6.5696E-026   9.1506E-028   1.0311E-029   9.3993E-032   6.9382E-034   4.1475E-036   2.0091E-038   7.8861E-041   2.5095E-043   6.4754E-046   1.3555E-048   2.3019E-051   3.1729E-054   3.5508E-057   3.2257E-060   2.3798E-063   1.4264E-066   6.9462E-070   2.7485E-073   8.8398E-077   2.3116E-080 
